mmsi,timestamp_utc,longitude,latitude,sog_knots,cog_deg,heading_deg,vessel_name,vessel_type,length_m,source
419001002,2026-08-31T18:32:00Z,71.884930,18.639430,12.3,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:34:00Z,71.889907,18.644124,11.6,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:36:00Z,71.894874,18.648820,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:38:00Z,71.899840,18.653524,11.7,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:40:00Z,71.904804,18.658226,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:42:00Z,71.909761,18.662936,11.5,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:44:00Z,71.914745,18.667647,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:46:00Z,71.919720,18.672350,11.6,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:48:00Z,71.924658,18.677044,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:50:00Z,71.929635,18.681741,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:52:00Z,71.934587,18.686470,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:54:00Z,71.939566,18.691172,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:56:00Z,71.944531,18.695861,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T18:58:00Z,71.949523,18.700603,12.3,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:00:00Z,71.954479,18.705282,12.3,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:02:00Z,71.959440,18.709994,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:04:00Z,71.964409,18.714696,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:06:00Z,71.969366,18.719402,12.5,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:08:00Z,71.974344,18.724109,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:10:00Z,71.979321,18.728806,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:12:00Z,71.984291,18.733525,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:14:00Z,71.989266,18.738221,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:16:00Z,71.994215,18.742949,11.6,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:18:00Z,71.999182,18.747634,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:20:00Z,72.004164,18.752359,11.7,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:22:00Z,72.009135,18.757048,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:24:00Z,72.014102,18.761747,11.6,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:26:00Z,72.019063,18.766447,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:28:00Z,72.024040,18.771170,12.3,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:30:00Z,72.029004,18.775857,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:32:00Z,72.033967,18.780566,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:34:00Z,72.038940,18.785264,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:36:00Z,72.043916,18.789993,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:38:00Z,72.048894,18.794695,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:40:00Z,72.053862,18.799405,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:42:00Z,72.058814,18.804105,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:44:00Z,72.063802,18.808798,12.3,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:46:00Z,72.068772,18.813505,11.7,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:48:00Z,72.073739,18.818222,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:50:00Z,72.078714,18.822922,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:52:00Z,72.083677,18.827634,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:54:00Z,72.088682,18.832330,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:56:00Z,72.093619,18.837053,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T19:58:00Z,72.098595,18.841750,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:00:00Z,72.103562,18.846452,11.6,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:02:00Z,72.108529,18.851158,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:04:00Z,72.113514,18.855850,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:06:00Z,72.118497,18.860579,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:08:00Z,72.123452,18.865285,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:10:00Z,72.128422,18.869976,12.3,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:12:00Z,72.133409,18.874701,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:14:00Z,72.138389,18.879389,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:16:00Z,72.143378,18.884109,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:18:00Z,72.148325,18.888810,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:20:00Z,72.153295,18.893495,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:22:00Z,72.158273,18.898219,12.3,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:24:00Z,72.163250,18.902931,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:26:00Z,72.168229,18.907650,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:28:00Z,72.173197,18.912336,12.4,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:30:00Z,72.178159,18.917039,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:32:00Z,72.183150,18.921741,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:34:00Z,72.188114,18.926452,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:36:00Z,72.193080,18.931156,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:38:00Z,72.198057,18.935860,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:40:00Z,72.203030,18.940570,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:42:00Z,72.208027,18.945296,12.4,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:44:00Z,72.212989,18.949986,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:46:00Z,72.217967,18.954700,11.7,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:48:00Z,72.222952,18.959390,12.3,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:50:00Z,72.227919,18.964089,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:52:00Z,72.232900,18.968802,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:54:00Z,72.237863,18.973485,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:56:00Z,72.242851,18.978214,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T20:58:00Z,72.247831,18.982913,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:00:00Z,72.252795,18.987635,11.7,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:02:00Z,72.257785,18.992323,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:04:00Z,72.262762,18.997034,11.7,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:06:00Z,72.267723,19.001749,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:08:00Z,72.272699,19.006450,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:10:00Z,72.277673,19.011155,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:12:00Z,72.282652,19.015852,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:14:00Z,72.287634,19.020557,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:16:00Z,72.292623,19.025270,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:18:00Z,72.297601,19.029979,12.5,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:20:00Z,72.302558,19.034687,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:22:00Z,72.307563,19.039402,11.6,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:24:00Z,72.312512,19.044097,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:26:00Z,72.317508,19.048795,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:28:00Z,72.322485,19.053501,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:30:00Z,72.327434,19.058213,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:32:00Z,72.332445,19.062910,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:34:00Z,72.337417,19.067609,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:36:00Z,72.342377,19.072323,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:38:00Z,72.347382,19.077028,12.2,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:40:00Z,72.352351,19.081734,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:42:00Z,72.357340,19.086437,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:44:00Z,72.362307,19.091147,11.8,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:46:00Z,72.367299,19.095848,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:48:00Z,72.372260,19.100561,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:50:00Z,72.377243,19.105283,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:52:00Z,72.382245,19.109978,11.9,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:54:00Z,72.387204,19.114678,12.0,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:56:00Z,72.392188,19.119377,11.6,45,45,SYNTH CARGO B,cargo,180,synthetic
419001002,2026-08-31T21:58:00Z,72.397166,19.124063,12.1,45,45,SYNTH CARGO B,cargo,180,synthetic
419002000,2026-08-31T16:39:15Z,71.564019,19.188715,6.5,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T16:44:15Z,71.571673,19.193224,5.9,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T16:49:15Z,71.579331,19.197708,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T16:54:15Z,71.586978,19.202222,6.2,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T16:59:15Z,71.594619,19.206687,6.3,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:04:15Z,71.602260,19.211199,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:09:15Z,71.609926,19.215664,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:14:15Z,71.617563,19.220173,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:19:15Z,71.625197,19.224656,6.2,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:24:15Z,71.632870,19.229175,5.9,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:29:15Z,71.640483,19.233653,6.3,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:34:15Z,71.648130,19.238143,6.3,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:39:15Z,71.655793,19.242639,5.9,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:44:15Z,71.663416,19.247129,5.7,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:49:15Z,71.671086,19.251623,6.2,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:54:15Z,71.678744,19.256135,5.9,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T17:59:15Z,71.686382,19.260628,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:04:15Z,71.694011,19.265108,5.8,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:09:15Z,71.701683,19.269578,5.9,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:14:15Z,71.709314,19.274094,6.2,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:19:15Z,71.716968,19.278587,6.4,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:24:15Z,71.724592,19.283082,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:29:15Z,71.732264,19.287578,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:34:15Z,71.739905,19.292077,6.2,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:39:15Z,71.747554,19.296582,6.6,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:44:15Z,71.755195,19.301058,6.6,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:49:15Z,71.762867,19.305551,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:54:15Z,71.770504,19.310040,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T18:59:15Z,71.778166,19.314531,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:04:15Z,71.785797,19.319028,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:09:15Z,71.793458,19.323532,6.2,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:14:15Z,71.801115,19.328018,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:19:15Z,71.808760,19.332505,6.3,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:24:15Z,71.816401,19.337015,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:29:15Z,71.824056,19.341489,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:34:15Z,71.831716,19.345980,6.4,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:39:15Z,71.839358,19.350458,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:44:15Z,71.846998,19.354974,6.3,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:49:15Z,71.854677,19.359454,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:54:15Z,71.862340,19.363964,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T19:59:15Z,71.869985,19.368478,6.4,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:04:15Z,71.877629,19.372951,6.3,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:09:15Z,71.885274,19.377430,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:14:15Z,71.892924,19.381933,6.2,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:19:15Z,71.900610,19.386418,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:24:15Z,71.908239,19.390924,6.3,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:29:15Z,71.915889,19.395405,5.8,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:34:15Z,71.923539,19.399912,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:39:15Z,71.931192,19.404396,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:44:15Z,71.938862,19.408887,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:49:15Z,71.946493,19.413375,6.5,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:54:15Z,71.954144,19.417876,6.2,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T20:59:15Z,71.961818,19.422365,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T21:04:15Z,71.969476,19.426865,5.8,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T21:09:15Z,71.977130,19.431351,6.0,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T21:14:15Z,71.984790,19.435859,6.3,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T21:19:15Z,71.992439,19.440355,6.4,58,58,SYNTH BG 0,container,180,synthetic
419002000,2026-08-31T21:24:15Z,72.000111,19.444853,6.1,58,58,SYNTH BG 0,container,180,synthetic
419002001,2026-08-31T13:12:30Z,71.684735,19.231281,9.2,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:17:30Z,71.679796,19.219412,9.2,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:22:30Z,71.674820,19.207506,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:27:30Z,71.669855,19.195632,9.6,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:32:30Z,71.664893,19.183723,9.0,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:37:30Z,71.659915,19.171838,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:42:30Z,71.654968,19.159947,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:47:30Z,71.650015,19.148071,9.1,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:52:30Z,71.645037,19.136189,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T13:57:30Z,71.640089,19.124311,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:02:30Z,71.635129,19.112417,8.9,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:07:30Z,71.630152,19.100526,9.1,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:12:30Z,71.625201,19.088631,9.0,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:17:30Z,71.620246,19.076754,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:22:30Z,71.615280,19.064870,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:27:30Z,71.610286,19.052965,9.1,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:32:30Z,71.605341,19.041086,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:37:30Z,71.600386,19.029184,9.6,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:42:30Z,71.595427,19.017295,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:47:30Z,71.590477,19.005413,9.4,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:52:30Z,71.585509,18.993523,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T14:57:30Z,71.580564,18.981638,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:02:30Z,71.575597,18.969785,9.1,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:07:30Z,71.570655,18.957868,9.2,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:12:30Z,71.565691,18.945989,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:17:30Z,71.560730,18.934087,9.1,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:22:30Z,71.555776,18.922211,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:27:30Z,71.550819,18.910327,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:32:30Z,71.545860,18.898414,9.0,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:37:30Z,71.540889,18.886557,9.0,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:42:30Z,71.535961,18.874659,9.6,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:47:30Z,71.531004,18.862764,9.2,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:52:30Z,71.526040,18.850879,9.1,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T15:57:30Z,71.521085,18.839006,8.9,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:02:30Z,71.516135,18.827093,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:07:30Z,71.511187,18.815213,9.4,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:12:30Z,71.506210,18.803337,9.1,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:17:30Z,71.501280,18.791440,8.7,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:22:30Z,71.496314,18.779552,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:27:30Z,71.491372,18.767665,8.9,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:32:30Z,71.486432,18.755792,9.2,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:37:30Z,71.481464,18.743870,9.4,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:42:30Z,71.476543,18.732006,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:47:30Z,71.471571,18.720101,9.5,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:52:30Z,71.466603,18.708221,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T16:57:30Z,71.461674,18.696339,9.3,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T17:02:30Z,71.456709,18.684434,9.2,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T17:07:30Z,71.451760,18.672546,9.0,202,202,SYNTH BG 1,cargo,180,synthetic
419002001,2026-08-31T17:12:30Z,71.446814,18.660653,8.9,202,202,SYNTH BG 1,cargo,180,synthetic
419002002,2026-08-31T13:17:39Z,72.270763,18.671827,10.6,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T13:22:39Z,72.281653,18.662077,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T13:27:39Z,72.292551,18.652350,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T13:32:39Z,72.303429,18.642610,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T13:37:39Z,72.314322,18.632870,10.3,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T13:42:39Z,72.325200,18.623119,10.3,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T13:47:39Z,72.336100,18.613359,10.2,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T13:52:39Z,72.347002,18.603654,9.8,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T13:57:39Z,72.357907,18.593886,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:02:39Z,72.368780,18.584165,10.3,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:07:39Z,72.379643,18.574420,10.1,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:12:39Z,72.390514,18.564700,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:17:39Z,72.401443,18.554921,10.5,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:22:39Z,72.412325,18.545204,10.2,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:27:39Z,72.423180,18.535445,9.8,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:32:39Z,72.434058,18.525707,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:37:39Z,72.444956,18.515963,10.6,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:42:39Z,72.455852,18.506222,10.5,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:47:39Z,72.466713,18.496477,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:52:39Z,72.477589,18.486736,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T14:57:39Z,72.488482,18.477014,10.1,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:02:39Z,72.499363,18.467247,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:07:39Z,72.510227,18.457529,10.7,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:12:39Z,72.521122,18.447766,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:17:39Z,72.531991,18.438039,10.3,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:22:39Z,72.542874,18.428296,10.1,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:27:39Z,72.553743,18.418531,10.1,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:32:39Z,72.564609,18.408805,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:37:39Z,72.575499,18.399069,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
